Date,justlend,aave-v2,aave-v3,compound,compound-v3,venus,morpho-aave,radiant-v2,fraxlend,tectonic,benqi-lending,kava-lend,uwu-lend,spark,morpho-aavev3,solend,moneyonchain,hatom-lending,eos-rex,flux-finance,sonne-finance,dforce,vires-finance,moonwell-artemis,b.protocol,exactly,silo-finance,notional,parallel-lending,folks-finance-lending,liqee,iron-bank,liqwid,marginfi,agave,rex-staking,ajna,torches,bifi,canto-lending,strike,alpaca-finance-2.0,pando-rings,aave-v1,burrow,wing-finance,tarot,lodestar-v1,filda,granary-finance,realt-rmm-marketplace,umee,green-planet,mars-protocol,aada,lineabank,trader-joe-lend,mare-finance-v2,shadelend,wepiggy,optim-finance,onyx-protocol,ghost,omm,venus-isolated-pools,dolomite,port-finance,morpho-compound,apeswap-lending,tender-finance,larix,reactorfusion,karura-dollar-(kusd),sio2-finance,zklend,moola-market,klaybank,sturdy,algofi-lend,proton-loan,cat-in-a-box,valas-finance,moonwell-apollo,wanlend,bastion,goledo,eralend,yield-protocol,klap,sovryn-lend,channels-finance,lodestar-v0,starlay-finance,aurigami,cream-lending,prime-protocol,0vix,beta-finance,tropykus-rsk,paladin-vote,starfish-finance,hadouken-lend,apricot-finance,puzzle-lend,mango-markets-v4,wemix.fi-lend,mesher,equilibrium-lending,annex,fortube,lenen,timeswap-v2,mantra-dao,smartcredit,lendflare,aries-markets,mimas-finance,illuminate,tonpound,increment-lending,vendor-v1,midas-capital,rabbit-finance,pinjam-labs,tashi,vigor,pilot-protocol,hector-lending,yupana,88mph,mochifi,tranquil-finance,spiritswap-lending,radiant-v1,ooki,lendexe-finance,percent-finance,unilend,ram-protocol,neku,moremoney,nereus-finance,unfederalreserve,xbank-finance,arbor-finance,demeter,ape-finance,geist-finance,fuji-v1,market,myso,vendor-v2,shoebill-finance,sigmafi,hundred-finance,sushi-kashi,abel-finance,alkemi,lendle,usdfi-lending,poof-cash,basilisk,orbiter-one,fountain-protocol,whitehole-finance,scallop,jet-margin,jet-fixed-term,bfly-finance,aptin-finance,reax-lending,unlockd,cashcow-finance,swirllend,commodo,trava-finance,rikkei-finance,forlend,wefi,roe-finance,metastreet-v1,debtdao,teller,themis-protocol,monolend,euler,jet-v1,paribus,aave-arc,klend,fringe,rocifi-v2,mahalend,timeswap-v1,daolama,oxygen,warp-protocol,kinza-finance,fluidtokens,multiplier,qubit,agora,rocifi-v1,bondappetit,coslend,wild-credit,orcadao,hodltree,ocp-finance,huckleberry-lending,chfry-finance,fuji-v2,scream,vee-finance,omnidex-lend,edge-protocol,lendhub,zerolend,bnpl-pay,surge,brainiac-finance,lending-pond,agile-finance,sculptor-finance,fortress-loans,atlantis-loans,tropykus-zkevm,bonqdao,bao-markets,chee-finance,chintai,quickswap-lend,augmented-finance,fenrir-finance,metapoly,definer,l2finance,evolve,waterloan,bencufi,bank-of-cronos-loans,deerfi,omni-protocol,bitlend,defil,paperdao,bodh-finance,soda-protocol,owna,stake1,baksdao,flux-protocol,0xlend,ssap,milkyway,ecodefi,goldbank-finance,mare-finance-v1,toreus,sohei,mango-markets-v3,anchor,ruler,acumen,mensa-protocol,pizza,genshiro,amy-finance,blizz-finance,xensa,freeliquid,meld,everlend,ethichub,crolend-finance,kokomo-finance
2022-09-07,,2231561268.79207,1841611521.2597,936787014.64624,4417571.76287,357173210.81149,,,,151799689.79051,100527091.45491,26170582.52642,,,,158221012.94783,,,,,,20050072.14982,118809901.6144,9068818.20526,,,2192.94911,,5734893.111,2363612.37178,,54918889.44318,,,1743947.95227,,,1627414.47944,,553484.70875,32658993.22124,,,3045874.5441,12346427.82095,53339371.37024,7566745.86265,,6182778.66328,4024484.59581,1592244.7068,,1788874.81529,0,,,,,,7889625.88774,,,,,,,,105261636.05104,11790019.89192,,7254765.48132,,,1042854.82257,,3314396.89359,,5339526.47152,21724034.00712,2250593.15465,,5865046.23372,46159746.23428,1600970.35642,15170206.2592,,,,11750623.14018,,1167035.9963,,11869049.43946,7159651.53684,9378301.01843,,369136.43691,,607711.22927,,,,,,,,,,5682861.78196,,,,19060592.74111,228098.989,,,3872327.09075,,,256622.87057,,11227.67451,,,,,,,,,,1609626.65302,244812.89911,181707772.59348,,,45.25184,,1746610.88303,390676.57768,,,403361.54259,,,,,19810686.6115,,1509604.15081,,,,,16361221.73003,272896.42563,,,,,,,,770360.77059,,,,,,,,,26727.49656,,,,776683.34657,332485.6332,,0,1258716.29804,,,,,260304482.898,346012.72436,,22086328.85487,92687.53807,,,,,,36712.62158,,,,601986.03795,,0,69015.69475,,7548.84058,119669.35817,21435.48283,,0.42419,39306.92125,,,21695592.18422,,,43985.14749,1916974.97187,,561600,,,,170341.28431,,,718022.08853,,,0,,,,,33.45368,0,,,,295019.96012,2471.33875,,,80021039.52161,,0,,38841.78265,,,,,1082443.50783,31222.43084,16.34562,136.34694,11501.89345,,,,,,0.08718,,,,,,,0,,,,,,,
2022-09-08,,2287679917.8935,1817466103.98917,941619106.55743,5212906.90667,361623809.44273,,,,153547986.76376,79874739.05868,26500279.59516,,,,162510295.69275,,,,,,20467260.87005,118917264.57127,9372048.47149,,,2302.38075,,6137149.07431,2387296.45491,,56148671.6431,,,1768825.39478,,,1277158.60938,,553866.6974,33142424.34335,,,3084363.03428,12500609.06984,53735514,7669162.82746,,6220571.63673,4082612.33994,1592529.65034,,1810790.76353,0,,,,,,8034387.86615,,,,,,,,97390283.70552,12305301.24988,,7363357.05542,,,1047179.78367,,3321753.17106,,5385639.86827,21763312.85673,2263371.12164,,6013529.49905,46814866.21426,1610949.615,15147541.29189,,,,11808437.27484,,1178139.55109,,12055858.59634,7422625.40333,9732963.07668,,385952.52065,,607813.5269,,,,,,,,,,5816313.28559,,,,19931792.66463,228326.12503,,,3977668.59544,,,297470.29064,,10381.59231,,,,,,,52994.96158,,,1660653.12561,246862.8521,162972976.9173,,,45.45557,,1752213.84917,390691.03325,,,406952.12815,,,,,19872383.45852,,1522581.8841,,,,,16412133.60646,273827.45279,,,,,,,,780323.26305,,,,,,,,,23926.99814,,,,779945.668,312054.2923,,0,1270150.55035,,,,,235740207.40606,323952.19671,,22110430.34385,93560.88086,,,,,,36732.46,,,,629535.14289,,0,68506.40532,,7714.28296,120602.70143,21456.91831,,0.42411,39462.79786,,,21899587.76413,,,44620.57719,1939509.26518,,562161.6,,,,173342.04358,,,733591.90112,,,0,,,,,34.29811,0,,,,296322.79791,2559.26112,,,84902221.15624,,0,,40231.56769,,,,,1125018.31587,27409.22357,17.31337,137.35269,11717.25043,,,,,,0.09079,,,,,,,0,,,,,,,
2022-09-09,,2299212226.12143,1800390867.11922,949898089.35748,5314114.68046,359486778.11026,,,,152378877.01877,80003588.68398,26984503.30214,,,,165747925.1483,,,,,,20025412.00805,119046603.11041,9689591.69581,,,3326.02131,,6488471.89789,2449295.60897,,56732145.60541,,,1766009.96204,,,1277362.41126,,67748.68974,33355077.13109,,,3086213.85278,12840171.04418,54615950.389,7727119.21242,,6230019.72374,3098169.82533,1586587.96197,,1833208.11978,0,,,,,,8012108.56539,,,,,,,,87316251.12691,12386336.53895,,7519200.55261,,,1059469.82172,,3379453.13235,,5369229.04074,21813134.30621,2241308.01419,,6233413.90436,47576287.47822,1635758.7988,15484934.48245,,,,10521571.86451,,1178458.90019,,11349840.72509,7552472.76334,9448559.56403,,375133.21931,,608900.88714,,,,,,,,,,5823228.35367,,,,20341307.17643,228098.94099,,,4332425.43947,,,309946.82578,,10468.88243,,,,,,,52790.57791,,,1678677.9802,249238.94364,166597441.45833,,,45.47981,,1755496.82168,391081.72428,,,408480.08783,,,,,19871246.66553,,1512409.51517,,,,,16375926.76375,274472.37467,,,,,,,,783704.5012,,,,,,,,,23990.3804,,,,782098.9459,264044.71657,,60039.8651,1270717.3922,,,,,256026342.97669,282846.69271,,22112445.64097,94306.95438,,,,,,36775.88915,,,,624471.35078,,0,67628.65391,,7753.61253,120751.34803,21435.48283,,0.42406,42132.77776,,,21914477.09322,,,45853.70499,1944282.62022,,562161.6,,,,174312.49011,,,737036.3116,,,0,,,,,34.02316,0,,,,302954.37683,2584.11209,,,85895027.2252,,0,,40428.51963,,,,,1104161.91436,27477.21194,17.55878,137.70354,11897.96124,,,,,,0.09568,,,,,,,0,,,,,,,
2022-09-10,,2355656484.20909,1961227405.34343,953369784.7006,5450297.01145,369342269.47015,,,,152637734.38316,82208133.43454,27500335.02352,,,,166499864.21432,,,,,,20203074.62306,119271710.34386,10313382.75731,,,3430.83053,,6578039.474,2530676.67698,,55732777.52174,,,1821708.94164,,,1284332.90042,,12648.06444,34048360.66629,,,3125139.07142,13281019.18128,55333458.18,8000045.48513,,6273997.06402,3262648.33088,1583486.45944,,1917730.30263,0,,,,,,8381711.01314,,,,,,,,88088897.47357,12469492.20104,,7383725.37526,,,1119963.9401,,3347958.26357,,5334385.81284,19767364.87685,2235759.18622,,6341198.43059,47948656.11725,1658850.71562,15832017.27818,,,,11854235.5013,,1317064.44478,,11536001.99999,7591753.08032,9831389.13407,,394720.20918,,610295.42158,,,,,,,,,,5960152.79482,,,,20744080.43331,228327.12503,,,4343646.11863,,,335175.17119,,10837.1606,,,,,,,55598.54971,,,1766352.94135,239604.21543,159752253.44675,,,45.63479,,1754986.86782,391081.72428,,,411308.98994,,,,,19926430.75917,,1517593.16619,,,,,16443350.04799,269907.90468,,,,,,,,799027.72768,,,,,,,,,23836.16444,,,,787818.09904,279917.47552,,61606.77597,1280530.52896,,,,,259077689.60011,318656.00785,,22114461.35509,95622.24971,,,,,,36799.57281,,,,631391.23837,,0,67141.35897,,7883.96318,121538.52058,21456.91831,,0.42468,44404.9944,,,22331641.3048,,,52624.18641,1940542.78841,,562161.6,,,,183911.31231,,,761077.2967,,,0,,,,,35.07646,0,,,,305348.96192,2481.84511,,,90088993.67313,,0,,37651.89231,,,,,1127523.48556,28035.45037,18.4098,138.71108,12235.80013,,,,,,0.12775,,,,,,,0,,,,,,,
2022-09-11,,2407070332.62848,1972216626.58597,946535998.78352,5610719.8932,375857639.59475,,,,153184077.7474,84742173.15216,27520205.7987,,,,167563031.2685,,,,,,20273354.28422,119345068.57153,10424824.69443,,,3492.52869,,6501901.46715,2552133.23472,,56339420.85294,,,1854675.52809,,,1298813.08933,,12539.99778,34343086.3322,,,3145495.76094,12428391.94359,55733174.497,8070591.06747,,6312139.82921,3187565.06355,1584993.20021,,1948315.60283,0,,,,,,8133843.38412,,,,,,,,88255295.59338,12901611.9886,,7583694.45543,,,1123156.11839,,3376674.66225,,5363983.7704,19809916.36912,2262998.82874,,6249939.85359,48389573.69509,1668465.96653,14799096.42374,,,,11893305.34377,,1339334.85879,,11785367.33143,7616968.45508,9904340.05641,,396934.81926,,610127.36369,,,,,,,,,,6001881.47271,,,,20989451.80286,227952.86009,,,4380698.39237,,,329377.11815,,10971.90211,,,,,,,53034.96664,,,1777099.34928,243353.25808,156349112.74602,,,45.59032,,1755102.48242,391081.72428,,,413580.02627,,,,,20485399.37808,,1479265.73917,,,,,16459123.18692,266644.99324,,,,,,,,804694.21259,,,,,,,,,23923.86968,,,,788718.36538,280975.34243,,62703.9661,1288413.76628,,,,,223531340.23507,325091.00506,,22116477.04293,96009.52005,,,,,,36802.9662,,,,634013.23413,,0,66687.46228,,8000.64394,122151.70078,21478.3538,,0.42523,45406.44155,,,22352454.57798,,,54843.736,1910074.10403,,562161.6,,,,186326.62776,,,765373.87564,,,0,,,,,35.19352,620.39736,,,,319604.69306,2372.07348,,,93433351.07623,,0,,37397.79039,,,,,1136403.71265,28085.94952,19.06179,139.4099,12316.21444,,,,,,0.1346,,,,,,,0,,,,,,,
2022-09-12,,2384552633.85887,1967636849.31575,942101879.79787,8921793.79717,373711051.92676,,,,153527083.31763,84208758.39687,27327760.99804,,,,167188673.93486,,,,,,20258379.56702,119345371.56284,11258618.80159,,,3463.77731,,6388041.99018,2545255.57451,,55736254.47358,,,1861913.25239,,,1285432.28796,,12682.61927,34331979.10751,,,3132788.45336,12444398.09206,55699546.903,7954144.15015,,6288656.37959,3205126.28958,1578596.42178,,1852924.53548,0,,,,,,8149710.41617,,,,,,,,87557582.35,12859007.12925,,7520511.93617,,,1119243.57859,,3347565.57834,,5325747.24578,19774248.837,2153969.44181,,6114762.14491,48158348.76394,1647629.20115,14974362.55172,,,,12275069.25052,,1344323.55957,,11232925.04515,7640709.61476,9776093.90005,,389990.89025,,609895.47074,,,,,,,,,,5940227.71657,,,,20815237.42127,235231.43041,,,4361192.00529,,,329657.54198,,10868.94205,,,,,,,54149.85468,,,1747229.60989,236307.64306,154636341.28955,,,45.43767,,1751207.40584,391279.41778,,,412490.21745,,,,,20285386.90575,,1480948.1827,,,,,16414671.59882,271009.44173,,,,,,,,796218.50383,,,,,,,,,23647.34769,,,,787806.00893,330610.55757,,62316.16232,1282071.63429,,,,,213610369.33778,323216.53613,,22090253.76633,95647.70832,,,,,,36806.31955,,,,570120.9223,,0,68791.70753,,7943.92221,121873.49887,21413.83299,,0.42399,44217.17139,,,22321461.73553,,,52026.5036,1985613.211,,561443.8752,,,,187365.00572,,,754586.40893,,,0,,,,,34.8307,0,,,,326774.08734,2331.59724,,,92307544.56937,,0,,37312.14499,,,,,1126659.12239,28252.38208,18.8306,138.76784,12250.34765,,,,,,0.1188,,,,,,,0,,,,,,,
2022-09-13,,2336562192.41756,1999849356.92401,912795724.56355,12844469.01813,403976120.17338,,,,153917168.73117,86804969.10275,27335524.52081,,,,171472546.97723,,,,,,20317793.83093,,11351995.93452,,,15394.9025,,6425319.49659,2540449.61396,,55394054.83937,,,1958610.59203,,,1282636.9324,,12670.80785,34255516.91544,,,3102477.9858,12854516.61918,55027957.62643,,,6357055.78552,3146363.10327,1580228.24397,,1937911.2631,0,,,,,,8190039.86259,,,,,,,,76666906.26915,13208447.3162,,7679043.01051,,,1142958.9124,,3354894.27792,,5371983.95498,20046032.42736,2114968.78956,,6302680.34446,42551582.15697,1657452.77786,15231771.72577,,,,10763714.1423,,1525534.47309,,11326129.13338,7622252.7676,9496076.28459,,384133.86245,,607199.40129,,,,,,,,,,6078925.15746,,,,20264856.10744,235090.64426,,,4420709.17209,,,336913.44283,,,,,,,,,56117.8463,,,1804634.16785,234854.63746,140281035.36649,,,45.45873,,1750274.49096,391279.41778,,,411139.51339,,,,,21234675.44596,,1470661.90931,,,,,16435953.73912,270126.75936,,,,,,,,791669.52697,,,,,,,,,63209.12609,,,,789337.76418,315829.8883,,61750.68343,1278962.42466,,,,,195850790.73538,394447.835,,22098410.06956,95720.77842,,,,,,36822.31553,,,,569086.77684,,0,66798.72755,,7867.45785,121293.04439,21430.27401,,0.42411,44079.63723,,,22246985.18044,,,46639.80206,1984041.38876,,561600,,,,190026.59066,,,869920.41714,,,0,,,,,34.72718,0,,,,328875.81789,2362.79715,,,90905416.56921,,0,,37094.49914,,,,,1187737.67554,29003.63957,18.2916,138.43857,11073.75937,,,,,,0.09109,,,,,,,0,,,,,,,
2022-09-14,,2180830531.36243,1938126183.36897,850593320.48603,14946828.6313,389661443.17417,,,,149641055.14259,83644311.00774,26758847.42286,,,,158363669.25364,,,,,,20183498.11214,119179610.78938,10776753.49339,,,14391.00765,,6092254.22879,2424814.32381,,53357012.24264,,,1838447.19102,,,1264814.03521,,12936.24452,33305344.63708,,,3054700.36146,11677838.43704,54160979.41247,,,6183670.99725,3055969.86983,1576747.16844,,1945343.67188,0,,,,,,8090487.92346,,,,,,,,54422065.03718,12600142.75859,,7455510.44365,,,1120622.72676,,3350199.57728,,4497219.30604,19932615.20926,2050612.78701,,6166535.69611,40214061.92123,1613391.81271,13999444.56718,,,,7692024.58346,,1497730.55355,,9670196.94568,6986273.40181,7935625.30676,,376335.74355,,604887.17198,,,,,,,,,,6127108.99619,,,,18947370.01456,235165.13715,,,4248697.65931,,,308257.35798,,10562.26092,,,,,,,56683.02454,,,1696525.64328,228993.47691,136513391.77405,,,45.09177,,1743215.78255,390617.6435,,,405574.87237,,,,,21575999.08799,,1432986.30727,,,,,16347300.13467,265469.46156,,,,,,,,775726.3762,,,,,,,,,59737.1902,,,,782020.5919,301762.94244,,58968.0044,1262272.46847,,,,,232085576.93917,282280.79221,,22074857.90553,93663.89823,,,,,,35798.75426,,,,526031.97698,,0,66492.18819,,7608.12234,120051.49826,21421.95704,,0.42392,42245.67476,,,21817739.89305,,,49105.69305,1955012.8537,,565744.6752,,,,179863.29185,,,1024220.17791,,,0,215.95116,,,,33.65797,0,,,,326024.56776,2135.57706,,,83622609.79994,,0,,34815.3494,,,,,1190525.87269,28667.05749,17.04417,136.71313,28669.28332,,,,,,0.10064,,,,,,,0,,,,,,,
2022-09-15,,2207455125.57945,1861401641.35178,912344890.85753,16155873.77148,388028237.25224,,,,150157933.33356,81567126.36299,26011099.3411,,,,159728442.91273,,,,,,18297039.3449,119096004.17914,10827771.05071,,,14898.7715,,6264134.68309,2428268.77804,,54156819.7287,,,1852592.7014,,,2246249.18239,,12948.41804,37474706.95414,,,6927062.8468,11710814.16939,54640262,7534042.22318,,6489231.79389,3071924.95406,1564850.51205,,2017434.1533,0,,,,,,7450880.11293,,,,,,,,48124277.88997,11871544.45883,,7969203.2421,,,1122157.929,,3363172.74115,,3785646.74026,19994186.60217,2045322.25566,,5911520.37978,37570707.70834,1660962.19616,14122315.84417,,,,6380167.60952,,1677261.62288,,7142775.55236,7033937.31793,8002031.36085,,369557.90582,,605936.01481,,,,,,,,,,6150116.90634,,,,19240939.52431,235296.986,,,4349138.98546,,,293548.83472,,10542.10225,,,,,,,55021.63014,,,1700210.68586,244969.73636,121517324.53449,,,45.06338,,1747000.44675,392155.09955,,,408178.63423,,,,,29370911.36991,,1429244.4134,,,,,16678368.98638,266144.42876,,,,,,,,824796.3281,,,,,,,,,61469.26117,,,,782558.07034,295234.28202,,60248.68185,1102397.35668,,,,,215796847.81912,289342.65035,,22102448.40017,94007.65342,,,,,,33956.92,,,,525931.27282,,0,66439.72444,,7738.71252,120710.71536,21432.05315,,0.4244,42473.01891,,,21869224.66487,,,44805.16831,2269015.32138,,566400,,,,180601.25046,,,1154984.27463,,,0,225.46363,,,,33.61032,0,,,,321642.61119,2185.93859,,,87219101.71245,,0,,38074.94263,,,,,1214765.2394,28667.03824,17.7479,137.34388,28333.59002,,,,,,0.07987,,,,,,,0,,,,,,,
2022-09-16,,1605055142.64892,1915889882.26056,821308624.41399,19658053.59692,338581475.93112,,,,153421962.48382,77196751.12598,26652988.70176,,,,156256107.58094,,,,,,18648336.86117,118833331.47386,10726149.93541,,,24196.17774,,6107395.77016,2390807.72293,,51439778.43906,,,1666903.24835,,,879671.25642,,12830.25645,33001980.8506,,,3023497.94398,11463209.89105,53448937.5104,7548856.63839,,6381481.90576,3045064.68324,1598829.37645,,1739307.26267,0,,,,,,7133139.3469,,,,,,,,70692268.26605,10649447.4757,,7852420.56674,,,1137960.74593,,3334886.88348,,3769404.30355,19739733.42455,1979311.97562,,5221511.7972,41815935.82675,1627277.04923,13486657.26356,,,,6169044.06001,,1493426.73737,,11534678.85973,6865669.6666,7846930.22077,,354196.63267,,604608.95908,,,,,,,,,,5443742.70411,,,,18423229.63692,222869.62635,,,4236871.59498,,,286449.3136,,9772.57259,,,,,,,21424.57314,,,1647550.3723,231334.78069,128240238.16813,,,44.89328,,1740222.99917,391643.32337,,,403811.956,,,,,19482520.33,,1422267.81072,,,,,16266087.28095,263948.31433,,,,,,,,765136.53374,,,,,,,,,53010.85401,,,,781162.58707,295988.38908,,0,1091880.86058,,,,,243556266.23618,281982.26956,,22079513.73317,90143.01598,,,,,,33886.84615,,,,535950.3375,,0,65819.30593,,7423.11254,119041.61598,21428.25907,,0.42385,41131.36939,,,21630887.72758,,,43515.17044,2176772.47639,,565760.5344,,,,178504.75044,,,798010.77259,,,0,287.55764,,,,33.21901,0,,,,336363.78119,2323.19033,,,78970478.7977,,0,,35515.87828,,,,,1166361.66984,28496.6221,16.09448,136.38126,26570.51354,,,,,,0.07216,,,,,,,0,,,,,,,
2022-09-17,,1590898719.66522,1915559003.38342,812322029.4765,32003363.21649,347438636.96707,,,,153513696.89635,79120342.80458,27185131.29072,,,,156526276.63889,,,,,,19371514.07898,119003310.13193,10800232.06504,,,23691.11014,,6428680.97135,2406654.16852,,50949046.25502,,,1856593.76543,,,816192.94281,,12194.75078,32962055.5033,,,3022014.99331,11767724.75533,54600228,7602500.45459,,6163764.74093,3078656.20131,1598568.50057,,1710131.47874,0,,,,,,7015403.52457,,,,,,,,84096703.79671,11310621.9803,,7479960.92298,,,1138644.30585,,3361663.09065,,3888667.95298,19786760.45598,1960007.42545,,5231072.36331,41985895.00803,1620943.37975,13611788.13316,,,,5934559.71528,,1252429.30769,,11748019.90923,6804365.65513,6965207.03693,,649869.5989,,605446.09329,,,,,,,,,,5536070.31773,,,,18183261.60278,238174.92466,,,4093800.97878,,,285424.75454,,9901.85688,,,,,,,19379.83115,,,1659726.76678,213609.37063,149057471.46655,,,45.0037,,1744131.12095,392358.52996,,,403267.078,,,,,18780033.80312,,1425193.70073,,,,,16259551.79857,253716.11434,,,,,,,,766145.50513,,,,,,,,,49628.95375,,,,783142.2709,296164.67566,,56304.25679,1091502.51546,,,,,273629398.26626,282258.21651,,22103705.53855,90478.30121,,,,,,37428.1,,,,520364.83407,,0,65224.27264,,7383.36112,118703.41281,21425.27954,,0.42357,39827.21192,,,21677234.97301,,,43894.57001,1938152.97418,,566328.6336,,,,179484.04016,,,762370.93862,,,0,279.38223,,,,33.19851,0,,,,342616.1455,2516.82778,,,77475841.02722,,0,,35700.30155,,,,,1156501.37932,28254.1428,15.80825,137.01445,26707.73494,,,,,,0.07394,,,,,,,0,,,,,,,
2022-09-18,,1590553950.79207,1890299860.57175,810224811.02585,32950325.27683,352874934.21022,,,,154336301.05515,80431007.07313,27121693.7833,,,,159049304.57858,,,,,,19487517.81065,119141784.39715,11329097.12705,,,23877.65889,,6392581.5337,2447275.09273,,51880068.40641,,,1857510.91049,,,823608.10355,,12207.77528,33089971.84064,,,3026004.32761,11757785.60941,54602093.546,7895886.29934,,6177402.24848,3013480.32137,1604961.89826,,1861054.12002,0,,,,,,6980098.13618,,,,,,,,88286755.71117,12090480.97096,,7543123.90955,,,1143748.65068,,3376257.20412,,4083145.94032,19722837.28542,1949507.58915,,4984501.22575,42199901.93487,1643637.68196,13855903.42003,,,,5988518.01928,,1254228.25396,,11787066.49119,6897919.36429,6964117.37365,,1067683.83968,,606647.37727,,,,,,,,,,5632802.09398,,,,18414236.52979,238443.23103,,,4239252.01199,,,291543.83318,,9924.28205,,,,,,,19292.17719,,,1677621.68058,208316.98724,152506212.91672,,,45.11685,,1747642.09993,392756.16618,,,404688.80812,,,,,18920229.12181,,1426502.31972,,,,,16286471.13066,271461.72665,,,,,,,,767038.48944,,,,,,,,,65690.36009,,,,767897.08724,293600.99558,,57106.15612,1093174.00045,,,,,281235181.65044,288030.0197,,22130620.3686,90577.14024,,,,,,37473.74631,,,,533083.90166,,0,65036.36858,,7404.38349,118814.06008,21456.91831,,0.42421,40290.76868,,,21745723.28722,,,43880.66449,1920155.25962,,566966.4,,,,180983.87859,,,764892.67345,,,0,521.75712,,,,33.46286,0,,,,327160.52372,2364.11436,,,78272325.37989,,0,,35493.84283,,,,,1133248.18844,28376.8032,15.96497,137.38599,26762.04916,,,,,,0.07348,,,,,,,0,,,,,,,
2022-09-19,,1585713147.27025,1791120763.1392,812762487.81744,32570265.59187,342460769.10081,,,,150621682.70133,76371648.35011,27210646.67582,,,,154124372.1447,,,,,,19859767.08749,118950318.42606,11136375.31944,,,22194.20967,,5999832.20114,2398508.3566,,50449366.17612,,,1792148.71989,,,802604.15985,,232285.7632,32477706.66521,,,2979010.06471,11385732.51109,53957806,7423048.63142,,6143229.79264,2886998.74306,1603129.32153,,1779889.79027,0,,,,,,6809435.542,,,,,,,,91989079.67919,11959906.91109,,7413771.354,,,1133302.78306,,3367013.22712,,4120703.02965,19637199.34241,1929427.16165,,4929381.19457,41368672.97796,1586649.5471,12993708.57389,,,,10645423.14444,,1237680.49269,,11890118.03453,6786220.57222,6801164.28614,,1210302.50355,,604736.03426,,,,,,,,,,5525812.93193,,,,17323639.82576,238309.95832,,,4121418.58772,,,278453.34725,,9638.14185,,,,,,,19510.44797,,,1576814.42104,208119.81703,151249345.47138,,,44.69186,,1737807.51138,415607.49518,,,400290.09227,,,,,17175662.83216,,1408680.94739,,,,,16224597.64762,269526.01568,,,,,,,,753379.07766,,,,,,,,,48966.17181,,,,764173.29899,289893.9948,,54553.25735,1089588.1816,,,,,272566523.43304,281679.57822,,22087184.49948,89768.71751,,,,,,37150.29,,,,529263.91622,,0,62781.91223,,7194.0416,117689.87846,21400.88596,,0.42369,38945.23061,,,21365403.91697,,,42997.23183,1793938.32937,,565801.8816,,,,177956.8127,,,751168.32543,,,0,505.77454,,,,32.38586,0,,,,320023.2383,2362.43934,,,72722351.55462,,0,,33646.31101,,,,,1118834.28219,28258.03447,14.72154,135.34604,26273.09722,,,,,,0.07034,,,,,,,0,,,,,,,
2022-09-20,,1685583925.65919,1641104022.16505,668039573.2768,32904935.41031,346818806.38223,,,,152518417.57259,78718077.05226,27088662.81158,,,,158396521.91847,,,,,,19752456.35344,119083247.98139,11037689.81023,,,22456.3057,,5893324.5629,2498061.99767,,51759403.21567,,,1748335.14899,,,805548.98708,,12214.30953,32531907.58163,,,2989017.84056,11466988.74827,53807105.352,7422588.81672,,6165150.65498,2916016.90791,1594369.93726,,1735596.50944,0,,,,,,6808578.64994,,,,,,,,91890333.8433,12078523.8369,,7345843.82642,,,1108209.42822,,3275255.94945,,4252328.18023,20102735.40639,1854582.67235,,4835013.11685,42451134.4814,1580753.69068,13197295.37811,,,,10416622.39142,,1212148.88435,,11284783.33872,6830463.44419,6805117.69629,,1370188.16925,,605714.86928,,,,,,,,,,5387275.0928,,,,17448583.65585,239183.21268,,,3968326.3293,,,277021.70687,,9728.33122,,,,,,,18599.43231,,,1585298.60843,211032.58596,153632302.23493,,,44.71039,,1734095.67087,416022.64762,,,401324.70019,,,,,16190634.78396,,1406188.2107,,,,,16201329.05256,265236.44264,,,,,,,,757189.88741,,,,,,,,,67229.06406,,,,766156.58248,293501.34281,,55473.39944,1092583.87362,,,,,263234346.44682,283622.4179,,22156779.88273,90204.10349,,,,,,37197.10995,,,,530971.16895,,0,61875.80637,,7245.13583,117938.50616,21456.91831,,0.42397,34876.70938,,,21448893.7576,,,44161.11505,1761035.44948,,567532.8,,,,179007.47509,,,763344.68266,,,0,507.31148,,,,33.57756,0,,,,311765.05631,2365.54907,,,74220356.43724,,0,,33667.10725,,,,,1142939.19099,27056.47304,15.10892,135.7335,26361.92323,,,,,,0.07837,,,,,,,0,,,,,,,
